mass=8.1232e+01 ksfail[0]=1.0000e+00
comp0	2.3911423179039871e-02
comp1	2.5579229875350468e-02
comp2	2.5028034287434348e-02
comp3	2.5143032900261843e-02
comp4	2.4375709098089979e-02
comp5	2.2541577306919077e-02
comp6	2.1201852439681295e-02
comp7	2.8140531800208445e-02
comp8	3.2945800749669657e-02
comp9	3.3610857745864142e-02
comp10	2.9872448406398772e-02
comp11	2.6525739921318729e-02
comp12	2.1201555250641744e-02
comp13	2.9556090405492154e-02
comp14	4.4393548940717446e-02
comp15	4.3969750735704381e-02
comp16	3.8488144441544046e-02
comp17	3.2906588103837502e-02
comp18	3.5630980528116862e-02
comp19	3.6165069889532470e-02
comp20	3.2323488373237438e-02
comp21	3.6998505239593291e-02
comp22	3.8655511901187704e-02
comp23	3.8537358829757985e-02
comp24	3.9610501309662587e-02
comp25	4.0041146735464869e-02
comp26	4.0144284112538592e-02
comp27	3.2141208203004437e-02
comp28	3.8860489762007358e-02
comp29	3.8739154693576951e-02
comp30	3.2328547042456662e-02
comp31	2.7856272408255500e-02
comp32	2.5579288340338770e-02
comp33	2.9757509924065610e-02
comp34	3.0650953901150899e-02
comp35	2.8527485448926058e-02
comp36	2.3039331717903910e-02
comp37	2.2595682547830953e-02
comp38	2.1206001227912812e-02
comp39	2.8155444172048145e-02
comp40	3.3282508318610855e-02
comp41	3.4170948556123980e-02
comp42	3.0454502587467163e-02
comp43	2.6468986453955966e-02
comp44	2.1817989476287433e-02
comp45	3.2171446941602538e-02
comp46	4.7374957168395300e-02
comp47	4.6961091235937932e-02
comp48	4.0976135207283992e-02
comp49	3.4144312386588126e-02
comp50	2.9520606852089917e-02
comp51	2.8099285641605111e-02
comp52	3.5227877595179327e-02
comp53	3.9488287641980174e-02
comp54	4.0595894319467044e-02
comp55	3.8917827956303233e-02
comp56	3.8130426131730510e-02
comp57	3.6876218090757369e-02
comp58	3.3570891299087725e-02
comp59	3.6744658944293143e-02
comp60	4.2105442169557694e-02
comp61	4.2418727249766218e-02
comp62	3.5246167341759650e-02
comp63	2.5060981017610159e-02
comp64	2.5027952496971359e-02
comp65	3.0650504305251021e-02
comp66	3.1705330876646204e-02
comp67	3.0664963863515297e-02
comp68	2.4602035463016914e-02
comp69	2.5777331835877097e-02
comp70	2.7343349353054828e-02
comp71	2.6719430325102548e-02
comp72	2.9566995736541552e-02
comp73	3.1301546630068178e-02
comp74	2.8165797164816115e-02
comp75	2.3959302153151715e-02
comp76	2.3000648406375085e-02
comp77	3.2869241867377198e-02
comp78	4.7675053731344195e-02
comp79	4.6963307326269889e-02
comp80	4.1046957500378144e-02
comp81	3.4223495842465791e-02
comp82	2.4642975954422920e-02
comp83	2.8568652986666589e-02
comp84	3.6830733677723097e-02
comp85	4.0254224247685322e-02
comp86	4.0687380365316009e-02
comp87	3.7813955225515158e-02
comp88	3.4233589855315050e-02
comp89	3.0160020832218741e-02
comp90	3.4436228974200532e-02
comp91	3.9958505758594408e-02
comp92	4.3690631678609836e-02
comp93	4.4103915779599386e-02
comp94	3.7022335616928186e-02
comp95	2.6160007439105192e-02
comp96	2.5142667728074108e-02
comp97	2.8527700951592985e-02
comp98	3.0664743652140270e-02
comp99	2.9082848692581671e-02
comp100	2.8688723849208012e-02
comp101	3.3303820239845738e-02
comp102	3.5235437519625629e-02
comp103	3.5553706704599342e-02
comp104	3.4021683757963654e-02
comp105	2.9856911036244493e-02
comp106	2.4080563868908281e-02
comp107	2.1669557743585602e-02
comp108	2.3320652427262573e-02
comp109	3.1830816354393804e-02
comp110	4.6493674937690646e-02
comp111	4.4438290407252258e-02
comp112	3.9274434524360462e-02
comp113	3.2791955580270642e-02
comp114	2.1643366161170394e-02
comp115	2.9595251146719837e-02
comp116	3.6987225983436865e-02
comp117	3.9820953397643688e-02
comp118	3.9605156731054678e-02
comp119	3.6078699671407748e-02
comp120	2.9495171062270998e-02
comp121	2.7137762765020265e-02
comp122	3.7000549353439084e-02
comp123	4.1796936520295029e-02
comp124	4.3996705525984406e-02
comp125	4.4392261229719100e-02
comp126	3.7827414358386005e-02
comp127	2.7134108825024549e-02
comp128	2.4375532635394364e-02
comp129	2.3039299017059783e-02
comp130	2.4601678797281170e-02
comp131	2.8688415816991636e-02
comp132	3.6477270455479681e-02
comp133	4.0415843949829992e-02
comp134	4.2348897440674986e-02
comp135	4.2239892776670243e-02
comp136	3.9745154987928202e-02
comp137	3.4501075617138298e-02
comp138	2.6805550773900070e-02
comp139	2.2723954320039638e-02
comp140	2.2667004384576847e-02
comp141	2.9698557205606862e-02
comp142	4.2798948085224685e-02
comp143	3.8839366195137191e-02
comp144	3.5090810785962399e-02
comp145	2.8811414666468048e-02
comp146	2.0433612646928476e-02
comp147	2.9418895638380991e-02
comp148	3.5860599529136832e-02
comp149	3.7842053417911345e-02
comp150	3.6684435241140588e-02
comp151	3.3566948253433308e-02
comp152	2.4517629139917285e-02
comp153	3.1412983745990615e-02
comp154	3.8440671609274502e-02
comp155	4.2347789227258854e-02
comp156	4.3850467393370340e-02
comp157	4.3552221980261090e-02
comp158	3.7828414328926481e-02
comp159	2.7572436806823992e-02
comp160	2.2541306018484312e-02
comp161	2.2596705537710711e-02
comp162	2.5778000254123287e-02
comp163	3.3304452387298109e-02
comp164	4.0416455187041019e-02
comp165	4.5039946945427518e-02
comp166	4.6761840702048446e-02
comp167	4.6266116315602596e-02
comp168	4.2753716884026807e-02
comp169	3.6352202188461982e-02
comp170	2.7346565778886778e-02
comp171	2.2397244522441215e-02
comp172	2.0729429145970337e-02
comp173	2.6007147079466303e-02
comp174	3.5593194276469758e-02
comp175	3.0436839331497940e-02
comp176	3.2003319371297564e-02
comp177	3.5063265384385214e-02
comp178	2.5911208239586331e-02
comp179	2.8028428187141671e-02
comp180	3.3561751950174815e-02
comp181	3.4652741477569596e-02
comp182	3.2028923616208391e-02
comp183	2.7686066015856471e-02
comp184	2.5155339514828672e-02
comp185	3.9043462825622710e-02
comp186	3.8287252488464464e-02
comp187	4.0992933920812845e-02
comp188	4.1465415431640999e-02
comp189	4.0659749957048928e-02
comp190	3.6727401761602572e-02
comp191	2.6581228169434146e-02
comp192	2.1202992619602568e-02
comp193	2.1206182895701312e-02
comp194	2.7343268338213135e-02
comp195	3.5235113574933842e-02
comp196	4.2348505117425404e-02
comp197	4.6761482122092003e-02
comp198	4.8153513674919268e-02
comp199	4.7406410162435110e-02
comp200	4.3294887832629428e-02
comp201	3.6411393738824439e-02
comp202	2.6090594293950095e-02
comp203	2.4109901539607959e-02
comp204	2.5717509162915958e-02
comp205	2.5583559531421742e-02
comp206	2.3083915864981118e-02
comp207	3.0191391708154772e-02
comp208	3.6943747199511372e-02
comp209	3.7833039071037709e-02
comp210	2.9982581122536728e-02
comp211	2.4849226657236701e-02
comp212	3.0376549233789411e-02
comp213	3.0799378336715789e-02
comp214	2.6457768053381701e-02
comp215	2.0463588802874876e-02
comp216	2.9179356385146089e-02
comp217	4.6919396604454669e-02
comp218	3.6247312254351599e-02
comp219	3.8323190398172502e-02
comp220	3.8081321855929669e-02
comp221	3.5890972606163231e-02
comp222	3.2943836117348149e-02
comp223	2.5170917222262321e-02
comp224	2.8139732525087641e-02
comp225	2.8155052556151174e-02
comp226	2.6717192119235244e-02
comp227	3.5553079648522508e-02
comp228	4.2238437136771369e-02
comp229	4.6266111150395632e-02
comp230	4.7406209036721769e-02
comp231	4.5897988006617860e-02
comp232	4.1516120000445370e-02
comp233	3.1209730419414636e-02
comp234	3.4075156543151096e-02
comp235	3.6063158491455784e-02
comp236	3.4307586299179502e-02
comp237	3.1834134259617029e-02
comp238	2.6903984345467414e-02
comp239	3.0149819172561775e-02
comp240	3.7355437280359123e-02
comp241	3.7709588778040801e-02
comp242	3.0153395498973036e-02
comp243	2.1295918417872515e-02
comp244	2.5811706984525784e-02
comp245	2.6014534078986486e-02
comp246	2.0351716885862129e-02
comp247	1.7485397917642483e-02
comp248	3.1144131236542624e-02
comp249	5.6022147016814995e-02
comp250	3.2323747613556816e-02
comp251	3.4869190866542721e-02
comp252	3.4570741343009456e-02
comp253	3.1881053120123633e-02
comp254	2.7224360639406024e-02
comp255	1.8625862413476139e-02
comp256	3.2948359585333771e-02
comp257	3.3284979688170874e-02
comp258	2.9569983870254852e-02
comp259	3.4021432532250699e-02
comp260	3.9744522608774140e-02
comp261	4.2752869660093833e-02
comp262	4.3295681484181461e-02
comp263	4.1516400361203250e-02
comp264	3.2787340123167134e-02
comp265	3.9431847459881597e-02
comp266	4.6087376560087663e-02
comp267	4.6637729145062194e-02
comp268	4.4487942632610918e-02
comp269	3.8834943942779636e-02
comp270	3.0980652002460720e-02
comp271	2.6595989895488881e-02
comp272	3.4582480481903537e-02
comp273	3.4181096375821000e-02
comp274	2.6020299273525779e-02
comp275	2.2320194667725623e-02
comp276	2.3055402291037967e-02
comp277	2.3850764090334237e-02
comp278	1.9166008829937482e-02
comp279	1.6212011922712703e-02
comp280	2.5942670475817709e-02
comp281	6.1382256929333003e-02
comp282	2.6997181533891770e-02
comp283	3.0778725754121019e-02
comp284	3.0470338222635451e-02
comp285	2.7748969313284286e-02
comp286	2.3064610842824566e-02
comp287	1.6278188292576809e-02
comp288	3.3611181083992137e-02
comp289	3.4171371091789055e-02
comp290	3.1301853995043129e-02
comp291	2.9853533034030641e-02
comp292	3.4498334330694810e-02
comp293	3.6350082417100443e-02
